"","OBJECTID","MUID","SEQN","SNAM","S5ID","CMPPCT","NLAYERS","HYDGRP","SOL_ZMX","ANION_EXCL","SOL_CRK","TEXTURE","SOL_Z1","SOL_BD1","SOL_AWC1","SOL_K1","SOL_CBN1","CLAY1","SILT1","SAND1","ROCK1","SOL_ALB1","USLE_K1","SOL_EC1","SOL_CAL1","SOL_PH1","SOL_Z2","SOL_BD2","SOL_AWC2","SOL_K2","SOL_CBN2","CLAY2","SILT2","SAND2","ROCK2","SOL_ALB2","USLE_K2","SOL_EC2","SOL_CAL2","SOL_PH2","SOL_Z3","SOL_BD3","SOL_AWC3","SOL_K3","SOL_CBN3","CLAY3","SILT3","SAND3","ROCK3","SOL_ALB3","USLE_K3","SOL_EC3","SOL_CAL3","SOL_PH3","SOL_Z4","SOL_BD4","SOL_AWC4","SOL_K4","SOL_CBN4","CLAY4","SILT4","SAND4","ROCK4","SOL_ALB4","USLE_K4","SOL_EC4","SOL_CAL4","SOL_PH4","SOL_Z5","SOL_BD5","SOL_AWC5","SOL_K5","SOL_CBN5","CLAY5","SILT5","SAND5","ROCK5","SOL_ALB5","USLE_K5","SOL_EC5","SOL_CAL5","SOL_PH5"
"62",62,"",1,"SOIL_0063","",1,4,"",100,0.5,0.5,"",5,1.43887000109966,0.180230407267174,3.90781541108747,4.46680751173709,37.8037558685446,31.1352112676056,31.062441314554,0,0.152507376187805,0.220689621804085,0,0,0,15,1.52488551798443,0.17265896280796,5.29980526946415,3.39962441314554,38.5516431924883,30.9629107981221,30.4779342723005,0,0.153163848748379,0.220731003636007,0,0,0,30,1.63061492966504,0.178837511308487,23.3575080909213,2.41755868544601,40.8600938967136,29.737558685446,29.4084507042254,0,0.153007966880595,0.218989083500849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63",63,"",1,"SOIL_0064","",1,4,"",100,0.5,0.5,"",5,1.41604525328575,0.186869860779724,5.43648330026971,4.66839694656489,36.8083969465649,31.7358778625954,31.4541984732824,0,0.152338012355417,0.222126543030679,0,0,0,15,1.49928016506446,0.179882559555186,4.80616194568751,3.59099236641221,37.3786259541985,31.518320610687,31.1045801526718,0,0.153628270954225,0.221799050960508,0,0,0,30,1.65250028242448,0.17324817406835,109.200832932217,2.15175572519084,40.418320610687,30.0923664122137,29.4908396946565,0,0.152734403694117,0.221363248182156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",64,"",1,"SOIL_0065","",1,4,"",100,0.5,0.5,"",5,1.33998418105588,0.182580847166714,16.5949686116253,5.96088709677419,37.5314516129032,35.5685483870968,26.9008064516129,0,0.151689969606005,0.23715742205537,0,0,0,15,1.39147463283881,0.178608163943525,11.3715431373073,5.1883064516129,37.9048387096774,35.5927419354839,26.4935483870968,0,0.151799830663519,0.237622417241508,0,0,0,30,1.54413005670364,0.167422649426591,4.63218800789059,3.48274193548387,41.4217741935484,33.6290322580645,24.9548387096774,0,0.15301003845151,0.233656875185841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",65,"",1,"SOIL_0066","",1,4,"",100,0.5,0.5,"",5,1.35824118161883,0.182077108811196,10.205355914053,5.35136585365854,35.3724390243902,38.0129268292683,26.6173170731707,0,0.151807922650198,0.244206530810635,0,0,0,15,1.46850480177804,0.185499995600666,3.53077973339823,3.86580487804878,36.2841463414634,37.850487804878,25.8631707317073,0,0.153081226984613,0.244480862235373,0,0,0,30,1.63191292881279,0.171666888923103,7.00839529769342,2.44,41.239512195122,34.8719512195122,23.8858536585366,0,0.153248950388245,0.239223231391418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",66,"",1,"SOIL_0067","",1,4,"",100,0.5,0.5,"",5,1.40191394281257,0.186088447947685,6.91225762672732,4.71431034482759,35.5844827586207,33.7379310344828,30.6741379310345,0,0.152332664683327,0.228592960047198,0,0,0,15,1.48763677124594,0.179759948552258,6.33004037041708,3.60155172413793,36.1758620689655,33.7620689655172,30.0568965517241,0,0.153521496013662,0.229208970432423,0,0,0,30,1.6789437430775,0.175758562554449,186.996199170375,1.98379310344828,41.448275862069,31.2879310344828,27.2603448275862,0,0.152204943192102,0.228829754617579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",67,"",1,"SOIL_0068","",1,4,"",100,0.5,0.5,"",5,1.3979420361483,0.172795522125257,13.8416497215537,5.34529100529101,39.7407407407407,34.2502645502646,26.0148148148148,0,0.151644278369815,0.234305668523477,0,0,0,15,1.47970081577725,0.177438981550195,9.80675283359003,4.21079365079365,40.3328042328042,34.0042328042328,25.6571428571429,0,0.152204236743592,0.233982454719237,0,0,0,30,1.60109409746615,0.166245468386325,4.47612076942334,2.94201058201058,42.8190476190476,32.64708994709,24.531746031746,0,0.152751727893592,0.231474941416683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68",68,"",1,"SOIL_0069","",1,4,"",100,0.5,0.5,"",5,1.38436888677584,0.186047695884059,14.6058114269479,5.08036496350365,36.3372262773723,35.0029197080292,28.6540145985401,0,0.151957123313785,0.233958222467096,0,0,0,15,1.48258090451762,0.182179740535558,7.95312039954119,3.82138686131387,37.478102189781,34.9919708029197,27.529197080292,0,0.153154016155321,0.234959248206304,0,0,0,30,1.64584723342129,0.175935762540733,18.6378259325526,2.32452554744526,41.5656934306569,32.9197080291971,25.5094890510949,0,0.15274588149329,0.232465607767103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",69,"",1,"SOIL_0070","",1,4,"",100,0.5,0.5,"",5,1.32953762560395,0.185134333454994,17.2894251617143,5.91324324324324,36.0513513513514,34.9405405405405,29.0162162162162,0,0.151596200186763,0.233445769173267,0,0,0,15,1.42055948581683,0.183081210811392,8.93266299033246,4.64351351351351,37.1216216216216,34.8324324324324,28.0513513513514,0,0.152189595212167,0.234010384980776,0,0,0,30,1.5965610416634,0.162639302989142,12.086627875774,2.81243243243243,41.0675675675676,32.7567567567568,26.172972972973,0,0.15244556909738,0.230195634773292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",70,"",1,"SOIL_0071","",1,4,"",100,0.5,0.5,"",5,1.3723,0.185916701767602,13.1028675161025,5.29,36.5,33.1333333333333,30.3666666666667,0,0.151622248255464,0.227106106943949,0,0,0,15,1.48193011886364,0.185295427719028,8.27296533653134,3.83666666666667,37.5333333333333,33.1333333333333,29.3,0,0.152896795496479,0.22807941637459,0,0,0,30,1.64224273082225,0.188219519189453,17.1599792512807,2.47,42.7,30.8666666666667,26.4666666666667,0,0.152754487321061,0.224978985179874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",71,"",1,"SOIL_0072","",1,4,"",100,0.5,0.5,"",5,1.26527444434644,0.188393280103949,17.66849852479,6.74551724137931,34.3172413793103,34.7344827586207,30.9413793103448,0,0.151452828071346,0.231234284561044,0,0,0,15,1.36288019592124,0.191876067459398,15.0286440411366,5.19310344827586,34.7620689655172,34.6827586206897,30.5586206896552,0,0.151754872234375,0.231392656497681,0,0,0,30,1.59670727223236,0.169590783004913,12.1574771544959,2.61413793103448,39.1172413793103,32.9689655172414,27.9137931034483,0,0.152712787701295,0.229368437476228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",72,"",1,"SOIL_0073","",1,4,"",100,0.5,0.5,"",5,1.41203312785347,0.187083834350609,4.16682149193675,4.46578069129917,34.8139451728248,32.6127532777116,32.5747318235995,0,0.152537857826809,0.223783468989636,0,0,0,15,1.5356466844244,0.17504575296849,6.47410017972535,3.00056019070322,36.1019070321812,32.3516090584029,31.5446960667461,0,0.153582386453566,0.223997645712331,0,0,0,30,1.66627123664831,0.164412296969182,50.2571087589984,1.88877234803337,38.9247914183552,31.3168057210965,29.7569725864124,0,0.15268741375646,0.228044985725127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",73,"",1,"SOIL_0074","",1,4,"",100,0.5,0.5,"",5,1.35846150989431,0.19162866588877,18.5679168867763,5.57898550724638,36.9873188405797,34.4724637681159,28.5391304347826,0,0.151776112157359,0.232551520356673,0,0,0,15,1.43999798002521,0.183712847373496,8.47287671361575,4.44090579710145,37.7286231884058,34.4692028985507,27.8021739130435,0,0.152360558410984,0.233217416970881,0,0,0,30,1.63730030551666,0.187979885574294,11.4631917893973,2.49648550724638,42.4253623188406,32.0413043478261,25.5336956521739,0,0.153134528776861,0.229301248746038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",74,"",1,"SOIL_0075","",1,4,"",100,0.5,0.5,"",5,1.39044566219329,0.182954335064847,5.79421391071902,4.90370967741936,35.7209677419355,36.741935483871,27.5338709677419,0,0.152287319429057,0.239852338918316,0,0,0,15,1.51705443273309,0.173568253930664,4.27559913242081,3.38806451612903,37.5790322580645,36.0725806451613,26.3483870967742,0,0.153315888396548,0.239135861895616,0,0,0,30,1.64841386837345,0.172860984990655,12.3193008563772,2.28322580645161,41.4064516129032,34.2741935483871,24.3193548387097,0,0.152935451877675,0.237759422939606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",75,"",1,"SOIL_0076","",1,4,"",100,0.5,0.5,"",5,1.39097574950921,0.186094173614459,14.8672666806182,5.01263819095477,36.5788944723618,34.7226130653266,28.694472361809,0,0.151959850828124,0.23312542156657,0,0,0,15,1.49042671297867,0.183068495789359,9.2482263134458,3.73439698492462,37.6188442211055,34.5844221105528,27.7957286432161,0,0.153232363343362,0.233563458835907,0,0,0,30,1.64120276134837,0.174200430566626,33.9647325789263,2.31193467336683,40.9145728643216,33.0113065326633,26.0761306532663,0,0.152535342471854,0.232205181900935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",76,"",1,"SOIL_0077","",1,4,"",100,0.5,0.5,"",5,1.25703590023606,0.186814780464201,17.2308632340119,6.93936363636364,34.6122727272727,34.9659090909091,30.4222727272727,0,0.151460799076267,0.232317858032711,0,0,0,15,1.36017336153368,0.189150095422037,15.8969297982678,5.2945,35.1845454545455,34.7995454545455,30.0140909090909,0,0.151684735534375,0.232189904118251,0,0,0,30,1.54308456355481,0.178513840207849,12.0235425035484,3.17654545454545,38.5640909090909,33.1618181818182,28.2759090909091,0,0.152764480142137,0.229131719167365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",77,"",1,"SOIL_0078","",1,4,"",100,0.5,0.5,"",5,1.38050388999193,0.183252901914984,18.0627833621223,5.18813186813187,36.6846153846154,36.1,27.221978021978,0,0.151806440434783,0.238337858925885,0,0,0,15,1.5084368296927,0.174734645974002,4.43786590924719,3.48615384615385,37.4857142857143,35.9593406593407,26.5472527472527,0,0.153400267622747,0.238625729230866,0,0,0,30,1.62313683515356,0.174509334828021,8.75442998243858,2.52912087912088,41.1879120879121,34.1285714285714,24.6769230769231,0,0.153018441772945,0.236059834508263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",78,"",1,"SOIL_0079","",1,4,"",100,0.5,0.5,"",5,1.3951906076559,0.185993047750761,12.7546267279272,4.98212121212121,36.8242424242424,34.0939393939394,29.0909090909091,0,0.151872448748721,0.23096896283122,0,0,0,15,1.48044316249866,0.185325943534394,8.18664434155206,3.79969696969697,37.0590909090909,33.9227272727273,29.0030303030303,0,0.153283263849594,0.230592774621841,0,0,0,30,1.67422824113068,0.181110761080908,24.9529112862171,2.15863636363636,42.9090909090909,31.3166666666667,25.7742424242424,0,0.152966752721507,0.228569858733512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",79,"",1,"SOIL_0080","",1,4,"",100,0.5,0.5,"",5,1.35159628079524,0.181741258044558,15.3083068924517,5.75182352941176,37.4105882352941,35.3929411764706,27.2035294117647,0,0.151719494957555,0.236373757503072,0,0,0,15,1.39827890209754,0.178270371919134,12.2002180695304,5.06270588235294,37.7547058823529,35.3488235294118,26.8958823529412,0,0.151901777732794,0.23654763871263,0,0,0,30,1.5461542017429,0.166803865128729,6.94354065853962,3.29752941176471,40.0035294117647,33.9923529411765,26.0047058823529,0,0.1525670588747,0.233650556495554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
